"condition_id"                                                       ,"question_id"                                                        ,"question"                                                                                                                          ,"description"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,"market_slug"                                                                                                      ,"category" ,"active" ,"closed" ,"archived" ,"accepting_orders" ,"accepting_order_timestamp" ,"enable_order_book" ,"minimum_order_size" ,"minimum_tick_size" ,"min_incentive_size" ,"max_incentive_spread" ,"maker_base_fee" ,"taker_base_fee" ,"end_date_iso"         ,"game_start_time"      ,"seconds_delay" ,"fpmm"                                       ,"icon"                                                                                                                                                                      ,"image"                                                                                                                                                                     ,"neg_risk" ,"neg_risk_market_id"                                                 ,"neg_risk_request_id"                                                ,"is_50_50_outcome" ,"token_0_id"                                                                     ,"token_0_outcome"        ,"token_0_price" ,"token_0_winner" ,"token_1_id"                                                                     ,"token_1_outcome"      ,"token_1_price" ,"token_1_winner" ,"rewards_rates"                                                                                ,"rewards_min_size" ,"rewards_max_spread" ,"notifications_enabled" ,"tags"
"0x712015ce8ac2c87d89bfacff5610f225c147a147441a78654846d1462921ede7" ,"0xd9f83e6c580eb55537bc4e59ab5883c3c651401b5744eed609a234df1e08b803" ,"Will 10-12 SpaceX Starship launches successfully reach Space in 2025?"                                                             ,"This market will resolve to """"Yes"""" if between 10 (inclusive) and 12 (inclusive) SpaceX Starship launches successfully reach an altitude of 62 miles above sea level between January 1, 2025 and December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to """"No"""". A successful launch is defined as the Starship taking off from its launchpad and reaching a minimum altitude of 62 miles above sea level. Any subsequent anomaly (e.g. an explosion) after the vehicle reaches 62 miles will have no bearing on the outcome. The primary resolution source for this market will be SpaceX’s official video feed of the launches (e.g. via SpaceX YouTube Channel), as well as secondary video feeds or written reports if necessary. However, a consensus of credible reporting may also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,"will-10-12-spacex-starship-launches-successfully-reach-space-in-2025"                                             ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-01T15:38:28Z"      ,"True"              ,"5.0"                ,"0.01"              ,""                   ,""                     ,"0"              ,"0"              ,"2025-12-31T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/how-many-spacex-starship-launches-reach-space-in-2025-tjnLOs2vfvOH.jpg"                                               ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/how-many-spacex-starship-launches-reach-space-in-2025-tjnLOs2vfvOH.jpg"                                               ,"True"     ,"0xd9f83e6c580eb55537bc4e59ab5883c3c651401b5744eed609a234df1e08b800" ,"0x4ead0c8a71666abad5560b7ddae80005ae9dd6786f9e2f54efd08a867f6c7a54" ,"False"            ,"112403166699668315796308425909260822660090132032662803764863929013764824751231" ,"Yes"                    ,"0.245"         ,"False"          ,"111193273840423267586246613890541605758402720384256163405339016527462088198065" ,"No"                   ,"0.755"         ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 3}]"   ,"50"               ,"3.5"                ,"True"                  ,"SpaceX,Science,Elon Musk,space,2025 Predictions"
"0x88fad6af135ca7cbd55a8bda5a1243125ded68b1e521066009cc990b13960b88" ,"0x257f343ab11c26ddf7cc188acd680d783ef2b0453cb476466811778fb61cb6b0" ,"NYSE marketwide circuit breaker in 2025?"                                                                                          ,"This market will resolve to """"Yes"""" if a marketwide circuit breaker is triggered on the New York Stock Exchange (NYSE) at any time between January 1 and market close on December 31, 2025. Otherwise, this market will resolve to “No”. A marketwide circuit breaker is defined as a trading halt that is initiated due to significant declines in the S&P 500 Index, specifically a Level 1, Level 2, or Level 3 halt as per NYSE rules. The primary resolution source for this market will be official information from the NYSE, however a consensus of credible reporting will also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,"nyse-marketwide-circuit-breaker-in-2025"                                                                          ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-01T16:32:56Z"      ,"True"              ,"5.0"                ,"0.01"              ,""                   ,""                     ,"0"              ,"0"              ,"2025-12-31T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/nyse-circuit-breaker-in-august-KM7kqMxTE63a.jpg"                                                                      ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/nyse-circuit-breaker-in-august-KM7kqMxTE63a.jpg"                                                                      ,"False"    ,""                                                                   ,""                                                                   ,"False"            ,"23884806553565044648084565942074350755069672213222801061783741996020655635513"  ,"Yes"                    ,"0.2"           ,"False"          ,"21621757508232005680225682543688771416015005319520252137212829184705110927970"  ,"No"                   ,"0.8"           ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]"   ,"50"               ,"3.5"                ,"True"                  ,"Business,finance,stocks,NYSE,2025 Predictions"
"0x0830a705c78d71eeb293870cd2cdee9bb03464875f26f9713d698a3e9622520f" ,"0x65164206a2b048434c6d21aa706c4841bd3960d87d6b2ac3ec61df75ae169d02" ,"Will the Browns make the first pick of the 2025 NFL Draft?"                                                                        ,"This market will resolve to “Yes” if the Cleveland Browns make the first selection of the 2025 NFL Draft (first pick of the first round), scheduled for April 24, 2025, in Green Bay, Wisconsin. Otherwise, this market will resolve to “No”. This market will only resolve to “Yes” if this team makes the first pick of the 2025 NFL Draft, regardless if they traded for the pick or held the pick before the selection is made. The resolution source will be the official live broadcast of the 2025 NFL Draft; however, a consensus of credible reporting may also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,"will-the-browns-make-the-first-pick-of-the-2025-nfl-draft"                                                        ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-02T23:07:08Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-04-24T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-browns-win-super-bowl-2025-I8WxVe6Qkb5f.png"                                                                 ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-browns-win-super-bowl-2025-I8WxVe6Qkb5f.png"                                                                 ,"True"     ,"0x65164206a2b048434c6d21aa706c4841bd3960d87d6b2ac3ec61df75ae169d00" ,"0xa385d6426f1c47294a3f2f429aaba51fb6268a93e264521f1a732323680e44f9" ,"False"            ,"80795628720933501149149100435905845921264365029128962180419459057226434822067"  ,"Yes"                    ,"0.0355"        ,"False"          ,"71714119476699508098047686377489652741920448688895412159876596301685009479438"  ,"No"                   ,"0.9645"        ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]"   ,"50"               ,"3.5"                ,"True"                  ,"Sports,titans,raiders,giants,patriots,NFL,NFL Draft,draft,2025 Predictions"
"0xffea59c51b27dd000038fb9e8f659bfb3ea3cb8a4283a9e774bdef9844a27141" ,"0x7aca5b6ac2f76095392567c96b1cd2a6592f1cbdb820702d55faa27bf5c3910b" ,"Will Andrew Yang win the Democratic Primary for Mayor of New York City?"                                                           ,"The Democratic Primary for Mayor of New York City is scheduled for June 24, 2025. This market will resolve to “Yes” if Andrew Yang wins the 2025 Democratic Primary for Mayor of New York City. Otherwise, this market will resolve to “No”. If no 2025 Democratic Primary for the Mayor of New York City takes place this market will resolve to “No”. The resolution source for this market will be the first announcement of the results from the Democratic Primary, however an overwhelming consensus of credible reporting may suffice."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,"will-andrew-yang-win-the-democratic-primary-for-mayor-of-new-york-city"                                           ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2024-12-30T15:43:38Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-06-24T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-andrew-yang-win-the-democratic-primary-for-mayor-of-new-york-city-_ZIta9xJkkGU.jpg"                              ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-andrew-yang-win-the-democratic-primary-for-mayor-of-new-york-city-_ZIta9xJkkGU.jpg"                              ,"True"     ,"0x7aca5b6ac2f76095392567c96b1cd2a6592f1cbdb820702d55faa27bf5c39100" ,"0xcbbb626394aaceef44cce9c8e2a7e6cecfd116d48d16133a7b7929275f7dd3d7" ,"False"            ,"12529144169933900401279181474659760151525406759523957476896746598423761763562"  ,"Yes"                    ,"0.0195"        ,"False"          ,"45246191832131048455301374956384522583267864622458933150410832341954135059487"  ,"No"                   ,"0.9805"        ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 1}]"   ,"50"               ,"3.5"                ,"True"                  ,"Politics,nyc,US Election,Global Elections,New York City,New York,NY,Alexandria Ocasio-Cortez,World Elections,Mayoral,2025 Predictions"
"0xda08945237f96189164d980944cb84dac6f23e0797f5becae637ec088f367f25" ,"0xf246d7d985d4c1b26ef0dde79e0c66f54e61a66a8559e08b37d40c607e3fa800" ,"Will 1 QB get taken in the first 3 picks of the 2025 NFL Draft?"                                                                   ,"This market refers to the first 3 selections of the 2025 NFL Draft scheduled for April 24, 2025, in Green Bay, Wisconsin. If there is exactly one quarterback selected in the first 3 picks of the first round of the draft, this market will resolve to """"Yes"""". Otherwise, this market will resolve to “No”. Note: If there are 2 or 3 QBs selected in the first 3 picks, this market will resolve to """"No"""". The resolution source will be the official live broadcast 2025 NFL Draft, however a consensus of credible reporting may also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,"will-1-qb-get-taken-in-the-first-3-picks-of-the-2025-nfl-draft"                                                   ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-02T19:51:22Z"      ,"True"              ,"5.0"                ,"0.01"              ,""                   ,""                     ,"0"              ,"0"              ,"2025-04-24T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/how-many-qbs-will-be-taken-in-first-3-picks-of-2025-nfl-draft-QR0H2mI2t35z.png"                                       ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/how-many-qbs-will-be-taken-in-first-3-picks-of-2025-nfl-draft-QR0H2mI2t35z.png"                                       ,"True"     ,"0xf246d7d985d4c1b26ef0dde79e0c66f54e61a66a8559e08b37d40c607e3fa800" ,"0x31629cd21f994e2e354a61a42116e89e381de6af77a3abab979f428a24ffdac2" ,"False"            ,"100205093052982289130165806285668380906914566362634814170533684276814698833864" ,"Yes"                    ,"0.58"          ,"False"          ,"8433748401414536756880711875693637866510810148215344320221800307221474150350"   ,"No"                   ,"0.42"          ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]"   ,"50"               ,"3.5"                ,"True"                  ,"Sports,football,NFL,NFL Draft,draft,Fantasy Football,CFB,2025 Predictions"
"0xed0b641aa66087b917432f120a96e26f4aef6c127241be3dc7c67d6989550ebf" ,"0xb42c777f78922c58d9ad14ef0912e10d361e333c72749c38a2a1e71c8b9f281e" ,"Astaria airdrop in Q1 2025?"                                                                                                       ,"This market will resolve to “Yes” if Astaria launches a token and announces they have performed an airdrop between January 1, 12:00 AM and March 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”. For the purposes of this market “locked” tokens or non-swappable tokens will not suffice to resolve this market to “Yes”. The primary resolution source for this market is on-chain information and official information from the Astaria team, however, a consensus of credible reporting will also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,"astaria-airdrop-in-q1-2025"                                                                                       ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2024-12-30T20:25:48Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-03-31T00:00:00Z" ,""                     ,"3"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/astaria-airdrop-by-june-30-b3539fee-17b9-4e7c-8df5-d0210266900a.png"                                                  ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/astaria-airdrop-by-june-30-b3539fee-17b9-4e7c-8df5-d0210266900a.png"                                                  ,"False"    ,""                                                                   ,""                                                                   ,"False"            ,"112227927718851125026758689054082860489388378296978838952999953678715836957556" ,"Yes"                    ,"0.0325"        ,"False"          ,"3098173457380092352048506855154268447054348433524943823603028772987923995792"   ,"No"                   ,"0.9675"        ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]"   ,"20"               ,"3.5"                ,"True"                  ,"Crypto,Airdrops,Crypto Prices"
"0x47285d47d4d3b596011272a8ce6aa5710989f445c50d4da8bc9c82a51c6832d1" ,"0xf246d7d985d4c1b26ef0dde79e0c66f54e61a66a8559e08b37d40c607e3fa803" ,"Will zero QBs get taken in the first 3 picks of the 2025 NFL Draft?"                                                               ,"This market refers to the first 3 selections of the 2025 NFL Draft scheduled for April 24, 2025, in Green Bay, Wisconsin. If there are no QBs selected in the first three picks of the first round, this market will resolver to """"Yes"""". Otherwise, this market will resolve to “No”. The resolution source will be the official live broadcast 2025 NFL Draft, however a consensus of credible reporting may also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,"will-zero-qbs-get-taken-in-the-first-3-picks-of-the-2025-nfl-draft"                                               ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-02T19:53:58Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-04-24T00:00:00Z" ,""                     ,"0"             ,""                                           ,""                                                                                                                                                                          ,""                                                                                                                                                                          ,"True"     ,"0xf246d7d985d4c1b26ef0dde79e0c66f54e61a66a8559e08b37d40c607e3fa800" ,"0x41efcd8d3edade1070fd2ba6fdb793f694fb0a3bef6983a7e866e1797d36715f" ,"False"            ,"98241120336782431525226450006679846830085243035910653438524574545823817080777"  ,"Yes"                    ,"0.0645"        ,"False"          ,"82668369399971934448938390538045672492243915247441812370058513823026322264879"  ,"No"                   ,"0.9355"        ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]"   ,"50"               ,"3.5"                ,"True"                  ,"Sports,football,NFL,NFL Draft,draft,Fantasy Football,CFB,2025 Predictions"
"0x0ac91dc0674ea0b91e6eb9cc4a20968976d30fbce391a9050c70eaddf2fba354" ,"0x7fb7c5b533f51a6071719f91ad014eeab260a995442e2e8041501e22c8c9a203" ,"Will Alphabet be the largest company in the world by market cap on December 31?"                                                   ,"This market will resolve to """"Yes"""" if Alphabet (GOOG) is the largest company in the world by market cap on December 31, 2025, as of market close. Otherwise, this market will resolve to """"No"""". The resolution source for this market will be a consensus of credible reporting."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,"will-alphabet-be-the-largest-company-in-the-world-by-market-cap-on-december-31"                                   ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2024-12-30T18:03:26Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-12-31T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-alphabet-be-the-largest-company-in-the-world-by-market-cap-on-december-31-lEzVRf5o__Mf.png"                      ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-alphabet-be-the-largest-company-in-the-world-by-market-cap-on-december-31-lEzVRf5o__Mf.png"                      ,"True"     ,"0x7fb7c5b533f51a6071719f91ad014eeab260a995442e2e8041501e22c8c9a200" ,"0x5b6e6ce3f98854be245728be59351f5fb2614bfeb966c580e23b36289645511f" ,"False"            ,"63284454060282294254937404992798326595384274761940104982495030320283116592205"  ,"Yes"                    ,"0.049"         ,"False"          ,"79404696503229054452320164114223047905332303426304528417513718352134418382846"  ,"No"                   ,"0.951"         ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]"   ,"50"               ,"3.5"                ,"True"                  ,"Business,AI,Economy,2025 Predictions,DeepSeek"
"0xb7f9d3f61910ecf7a5e6e46f487a039e91a92b68585f05ec9b22cb34d3804bbd" ,"0x15d988df0fde8021e4208fedbe4172affaf613c0c9affc5bd86406537987beb5" ,"Will Ethereum hit $7,000 by December 31?"                                                                                          ,"This market will immediately resolve to """"Yes"""" if any Binance 1 minute candle for Ethereum (ETHUSDT) between December 30, 2024, 21:00 and December 31, 2025, 23:59 in the ET timezone has a final """"High"""" price of $7,000.00 or higher. Otherwise, this market will resolve to """"No."""" The resolution source for this market is Binance, specifically the ETHUSDT """"High"""" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on """"1m"""" for one-minute candles selected on the top bar. Please note that the outcome of this market depends solely on the price data from the Binance ETHUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,"will-ethereum-hit-7000-by-december-31"                                                                            ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2024-12-30T22:05:28Z"      ,"True"              ,"5.0"                ,"0.01"              ,""                   ,""                     ,"0"              ,"0"              ,"2025-12-31T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/ethereum+psych1.png"                                                                                                  ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/ethereum+psych1.png"                                                                                                  ,"False"    ,""                                                                   ,""                                                                   ,"False"            ,"66776654258002694324853229694339306737497274534009979978324520345248856607706"  ,"Yes"                    ,"0.205"         ,"False"          ,"34130531637570468522541549058959039696296775081849932071066342884622778848556"  ,"No"                   ,"0.795"         ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]"   ,"50"               ,"3.5"                ,"True"                  ,"Crypto,Ethereum,eth,Crypto Prices,2025 Predictions"
"0x2090c30d181142250d1f25b5da4808b16cddd7f2e2cfcf19bdfd508325498fb6" ,"0x34861a78baf7267af23cd9c3dcea52863868582d2ca6cc12ebd13b2954b4e3a7" ,"Linea airdrop in Q1 2025?"                                                                                                         ,"This market will resolve to “Yes” if Linea launches a token and announces they have performed an airdrop between January 1, 12:00 AM and March 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”. For the purposes of this market “locked” tokens or non-swappable tokens will not suffice to resolve this market to “Yes”. The primary resolution source for this market is on-chain information and official information from the Linea team, however, a consensus of credible reporting will also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,"linea-airdrop-in-q1-2025"                                                                                         ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2024-12-30T20:23:08Z"      ,"True"              ,"5.0"                ,"0.01"              ,""                   ,""                     ,"0"              ,"0"              ,"2025-03-31T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/linea-airdrop-by-september-30-NZaGyn_K5do_.jpg"                                                                       ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/linea-airdrop-by-september-30-NZaGyn_K5do_.jpg"                                                                       ,"False"    ,""                                                                   ,""                                                                   ,"False"            ,"89768568686584036399418990202600408525021143064935199774078963108133813129029"  ,"Yes"                    ,"0.41"          ,"False"          ,"55699511552642631638703839494583417521218323011412057721963627345315053335587"  ,"No"                   ,"0.59"          ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 15}]"  ,"20"               ,"3.5"                ,"True"                  ,"Crypto,Airdrops,Crypto Prices"
"0x9179d7a449f793cfd23ab12d3913f012877d05dfc1d57901cb4d8cb5bb97d7ed" ,"0x8cd9827de9082148bf3e8c42949a614fc2853373310049cd32b2ffe41402f301" ,"Will OpenAI have the top AI model on June 30?"                                                                                     ,"This market will resolve to """"Yes"""" if any model owned by OpenAI has the highest arena score based off the Chatbot Arena LLM Leaderboard (https://lmarena.ai/) when the table under the """"Leaderboard"""" tab is checked on June 30, 2025, 12:00 PM ET. Otherwise, this market will resolve to """"No"""". If two models are tied for the top arena score at this market's check time, resolution will be based on whichever company's name, as it is described in this market group, comes first in alphabetical order (e.g. if both were tied, """"Google"""" would resolve to """"Yes"""", and """"xAI"""" would resolve to """"No"""") The resolution source for this market is the Chatbot Arena LLM Leaderboard found at https://lmarena.ai/. If this resolution source is unavailable at check time, this market will remain open until the leaderboard comes back online and resolve based on the first check after it becomes available. If it becomes permanently unavailable, this market will resolve based on another resolution source."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,"will-openai-have-the-top-ai-model-on-june-30"                                                                     ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2024-12-31T20:47:26Z"      ,"True"              ,"5.0"                ,"0.01"              ,""                   ,""                     ,"0"              ,"0"              ,"2025-06-30T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-chatgpt-have-the-top-ai-model-on-december-31-214y5ZX2vQBO.jpg"                                                   ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-chatgpt-have-the-top-ai-model-on-december-31-214y5ZX2vQBO.jpg"                                                   ,"True"     ,"0x8cd9827de9082148bf3e8c42949a614fc2853373310049cd32b2ffe41402f300" ,"0xe47019b3820ac1d26f2f6c5b296198b32fb139260f0736c4e38a52147d8ebf73" ,"False"            ,"106587983484196962160381937229833053537143747345796798890058571334148376206986" ,"Yes"                    ,"0.34"          ,"False"          ,"46839893548955500606224314447678497664316345779754023768199436843877361905476"  ,"No"                   ,"0.66"          ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 10}]"  ,"50"               ,"3.5"                ,"True"                  ,"Business,AI,grok,Economy,DeepSeek"
"0x9c08beafa73308625ad24e270e44d9edd634585f2424eea8df262a05a2337613" ,"0xd130886239b4a7afe0f627b89cc47190391d6012b0bbd3ffd9710617034a18e4" ,"Will Ethereum hit $6,000 by December 31?"                                                                                          ,"This market will immediately resolve to """"Yes"""" if any Binance 1 minute candle for Ethereum (ETHUSDT) between December 30, 2024, 21:00 and December 31, 2025, 23:59 in the ET timezone has a final """"High"""" price of $6,000.00 or higher. Otherwise, this market will resolve to """"No."""" The resolution source for this market is Binance, specifically the ETHUSDT """"High"""" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on """"1m"""" for one-minute candles selected on the top bar. Please note that the outcome of this market depends solely on the price data from the Binance ETHUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,"will-ethereum-hit-6000-by-december-31"                                                                            ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2024-12-30T22:05:54Z"      ,"True"              ,"5.0"                ,"0.01"              ,""                   ,""                     ,"0"              ,"0"              ,"2025-12-31T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/ethereum+psych1.png"                                                                                                  ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/ethereum+psych1.png"                                                                                                  ,"False"    ,""                                                                   ,""                                                                   ,"False"            ,"81425397446351426621727450375895254607015946433493851514616485979278175609514"  ,"Yes"                    ,"0.285"         ,"False"          ,"796584219710508341356184389057648832166516548136309631230564122389735606484"    ,"No"                   ,"0.715"         ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]"   ,"50"               ,"3.5"                ,"True"                  ,"Crypto,Ethereum,eth,Crypto Prices,2025 Predictions"
"0x755b314303b8c20a971c78bd15cf48d7e642e13c5a859f2c6d10a002b2579980" ,"0x65164206a2b048434c6d21aa706c4841bd3960d87d6b2ac3ec61df75ae169d01" ,"Will the Titans make the first pick of the 2025 NFL Draft?"                                                                        ,"This market will resolve to “Yes” if the Tennessee Titans make the first selection of the 2025 NFL Draft (first pick of the first round), scheduled for April 24, 2025, in Green Bay, Wisconsin. Otherwise, this market will resolve to “No”. This market will only resolve to “Yes” if this team makes the first pick of the 2025 NFL Draft, regardless if they traded for the pick or held the pick before the selection is made. The resolution source will be the official live broadcast of the 2025 NFL Draft; however, a consensus of credible reporting may also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,"will-the-titans-make-the-first-pick-of-the-2025-nfl-draft"                                                        ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-02T23:05:36Z"      ,"True"              ,"5.0"                ,"0.01"              ,""                   ,""                     ,"0"              ,"0"              ,"2025-04-24T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-titans-win-super-bowl-2025-zvou-W8QlVcEnSI3a.png"                                                            ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-titans-win-super-bowl-2025-zvou-W8QlVcEnSI3a.png"                                                            ,"True"     ,"0x65164206a2b048434c6d21aa706c4841bd3960d87d6b2ac3ec61df75ae169d00" ,"0xe443900beeefa88c895897629eb4f21068cb8deaa77e7a8e882fca6fa172f616" ,"False"            ,"10809049754318653237397458907332974562062645136016377274228757321821169462742"  ,"Yes"                    ,"0.64"          ,"False"          ,"76452302138567694162084281820121447427573702243859539857717240643120547622700"  ,"No"                   ,"0.36"          ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]"   ,"50"               ,"3.5"                ,"True"                  ,"Sports,titans,raiders,giants,patriots,NFL,NFL Draft,draft,2025 Predictions"
