"condition_id","question_id","question","description","market_slug","category","active","closed","archived","accepting_orders","accepting_order_timestamp","enable_order_book","minimum_order_size","minimum_tick_size","min_incentive_size","max_incentive_spread","maker_base_fee","taker_base_fee","end_date_iso","game_start_time","seconds_delay","fpmm","icon","image","neg_risk","neg_risk_market_id","neg_risk_request_id","is_50_50_outcome","token_0_id","token_0_outcome","token_0_price","token_0_winner","token_1_id","token_1_outcome","token_1_price","token_1_winner","rewards_rates","rewards_min_size","rewards_max_spread","notifications_enabled","tags"
"0x48950c8fe2fb39bb1b310c4b37878187298ca9b6ea6a43f2aa126715ace2f989","0x14d3251b0d115380db873eca3f63fdcfe6df5ad7e7c9121f72b18eac6eeb3e03","Will Trump announce Larry Kudlow as next Fed Chair?","Trump's Treasury Secretary pick Scott Bessent has floated the idea of Trump naming a successor to Jerome Powell to serve as a """"shadow chair"""", prior to the end of Powell's term, scheduled for May 2026 (see: https://www.nbcwashington.com/news/business/money-report/fed-chair-jerome-powell-can-serve-remainder-of-term-says-trumps-treasury-pick-bessent/3788991/). This market will resolve to """"Yes"""" if Donald Trump announces Larry Kudlow as his pick for Federal Reserve Chair by June 30, 2025, 11:59 PM ET. Otherwise this market will, resolve to """"No"""". The resolution source for this market will be official information form Donald Trump or one of his official representatives, however a consensus of credible reporting may also be used.","will-trump-announce-larry-kudlow-as-next-fed-chair","","True","False","False","True","2024-12-12T00:28:29Z","True","5.0","0.001","","","0","0","2025-06-30T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-announce-larry-kudlow-as-next-fed-chair-bLk9dEnYV8ch.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-announce-larry-kudlow-as-next-fed-chair-bLk9dEnYV8ch.jpg","True","0x14d3251b0d115380db873eca3f63fdcfe6df5ad7e7c9121f72b18eac6eeb3e00","0xab7b18afb3a5113f19e8d0b2ff61d541c5b9a1cff60138cafb99eed4102a133a","False","72642545131658427861446223573486856058120961146787623218020948865191208720139","Yes","0.0065","False","58454905363806065922462835379178459745915922340322990917800974755656196594399","No","0.9935","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]","50","3.5","True","Business,Trump,MAGA,Fed Rates,Creators,Trump Presidency,Cabinet,Jim Bianco,Economic Policy"
"0x3c3064a3c1528ae130accd02a0e61089061182af601de8d5d2275679c23d12c6","0xc2c487a9dd6e59117738aa091b0c74dbef6feae230900e3a7869707a764cb0e6","Israel withdraws from Syria before April?","This market will resolve to """"Yes"""" if Israel announces it has has withdrawn all ground forces from Syrian territory captured after the fall of the Assad regime by March 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to """"No"""". For this market to resolve to """"Yes,"""" it is sufficient that Israel announces its ground forces have withdrawn from all Syrian territory, regardless of whether some Syrian territory remains under their control or ground incursions by Israeli forces continue. However, an announcement of a planned or future withdrawal will not suffice. The primary resolution source for this market will be information from the Israeli government, however an overwhelming consensus of credible reporting confirming that Israel has withdrawn may also be used.","israel-withdraws-from-syria-before-april","","True","False","False","True","2025-01-15T17:25:21Z","True","5.0","0.001","","","0","0","2025-03-31T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/israel-withdraws-from-syria-in-2024-jnYQnbhVf9pm.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/israel-withdraws-from-syria-in-2024-jnYQnbhVf9pm.jpg","False","","","False","102369396088772761357240590665759663791718757290813171305408958759381342090613","Yes","0.012","False","85468878730558943235304831709667916009249865860968580359267341470255246065701","No","0.988","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]","100","3.5","True","Politics,Syria,Middle East,Israel,Geopolitics,Assad,Foreign Policy"
"0xf1d4991800e45fb605dface8076828f544f0942d43bb860c7143cc50f5afa0db","0x52f3fc0a9b7bcfc1c1ddc4e374018e153264b31b3abe1dbd3bbbe591bd8149a3","Will Alex Ovechkin break the scoring record this season?","This market will resolve to """"Yes"""" if Alex Ovechkin finishes the 2024-25 NHL Regular Season with 895 or more career NHL regular season goals, breaking the record set by Wayne Gretzky. Otherwise, this market will resolve to """"No"""". If Ovechkin scores his 895th goal before the end of the 2024-25 NHL Regular Season, this market will instantly resolve to """"Yes"""". Likewise, if Ovechkin retires, or is ruled out for the season before reaching the mark of 895 career NHL Regular Season goals, this market will instantly resolve to """"No"""". The resolution source for this market will be the NHL, however a consensus of credible reporting may also be used.","will-alex-ovechkin-break-the-scoring-record","","True","False","False","True","2024-12-31T17:07:52Z","True","5.0","0.01","","","0","0","2025-04-17T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-alex-ovechkin-break-the-scoring-record-Iz5YEzHbYqEV.png","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-alex-ovechkin-break-the-scoring-record-Iz5YEzHbYqEV.png","False","","","False","63663749132572596873908667896561033995247956576658486486562811443872179105859","Yes","0.51","False","42851955315071033911893366631439515039062582184134718446803053180766367743297","No","0.49","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]","20","3.5","True","Sports,records,NHL,Alex Ovechkin,2025 Predictions"
"0x3c150fa0ef3cf13a2d316620a70d205de6f97d4248cd4a98dcd899b7155cda74","0x5b4ed14d1b2a25aa31612f4089537b6de7f2f88d6872ad4b8efebc6a84af7703","Will Mircea Geoană win the most votes in the 1st round of the Romanian presidential election?","Romania has a two-round system for presidential elections, where a runoff between the top two candidates is held if no candidate secures an absolute majority in the first round. The first round of the Romanian presidential election, originally held on November 24, 2024, was annulled by the Constitutional Court. A new timeline for the elections has not yet been announced, but it is expected that the electoral process will restart in early 2025. This market will resolve to """"Yes"""" if Mircea Geoanăi receives the greatest number of votes in the first round of voting. Otherwise, this market will resolve to """"No"""". If the results of the first round of the Romanian presidential election are not known by July 31, 2025, 11:59 PM ET, this market will resolve to """"No."""" This market will resolve based on the official results of the election, as reported by a consensus of credible reporting. If there is ambiguity, this market resolves based on the election results from the Romanian Government, specifically the Permanent Electoral Authority (https://www.roaep.ro/prezentare/).","will-mircea-geoan-win-the-most-votes-in-the-1st-round-of-the-romanian-presidential-election","","True","False","False","True","2024-12-11T00:23:12Z","True","5.0","0.001","","","0","0","2025-07-31T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-mircea-geoan-win-the-most-votes-in-the-1st-round-of-the-romanian-presidential-election-pmUaWaH-9rCp.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-mircea-geoan-win-the-most-votes-in-the-1st-round-of-the-romanian-presidential-election-pmUaWaH-9rCp.jpg","True","0x5b4ed14d1b2a25aa31612f4089537b6de7f2f88d6872ad4b8efebc6a84af7700","0xfef5578d7293ce0933966ae133761ad2fd86a576556497580586fa8a9ffb608d","False","106006148821063917436471500164903435902451359834129973701592172014795581933617","Yes","0.007","False","61367455438867024972778542069756963635464352094047725387300478547038108749076","No","0.993","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]","100","3.5","True","Politics,Global Elections,Romania"
"0xa57a712aa14e925e0e1615b737549a09b0f09db451910b68af6910b6f8b0494d","0xca21941f7fcdfa5d725cfef718f81172ab9a647536662a3d5b3b654f6eab94b5","Will Bitcoin replace SHA-256 before June?","On December 9, Google introduced Willow, a breakthrough state-of-the-art quantum chip. This achievement fueled speculation that Bitcoin's encryption may be vulnerable to quantum computers in the not-so-distant future (see https://www.cryptoglobe.com/latest/2024/12/does-googles-new-quantum-chip-willow-threaten-bitcoin-the-crypto-community-responds/). This market will resolve to """"Yes"""" if Bitcoin stops using SHA-256 by May 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to """"No."""" The resolution source will be the Bitcoin blockchain, in addition to a consensus of credible reporting.","will-bitcoin-migrate-from-sha-256-before-june","","True","False","False","True","2024-12-14T00:46:59Z","True","5.0","0.001","","","0","0","2025-05-31T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-bitcoin-migrate-from-sha-256-before-june-DEFGP-CsIMEm.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-bitcoin-migrate-from-sha-256-before-june-DEFGP-CsIMEm.jpg","False","","","False","13338957816761198710513381320790247829355426116898180148288223310348157726642","Yes","0.023","False","33655391490530440704608425493350337919416102105489537005786224042388886401340","No","0.977","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 10}]","50","3.5","True","Crypto,Science,Bitcoin,quantum"
"0x61525b3ad17cb82b7baac27da82bd1d23f3c7ccb25db194c531547912905be0c","0x6a19efcb30485af64b0caca5fd9f079326063fd28f85fd4d3d65676f59857c85","RFK's daughter-in-law picked as CIA deputy director?","This market will resolve to """"Yes"""" if Donald Trump or one of his official representatives announce that they will appoint Amaryllis Fox Kennedy as Deputy Director of the CIA by March 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to """"No."""" The resolution source will be information from Trump or one of his official representatives, however a consensus of credible reporting confirming the appointment may also be used.","rfks-daughter-in-law-announced-as-cia-deputy-director","","True","False","False","True","2024-12-11T19:40:59Z","True","5.0","0.001","","","0","0","2025-03-31T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/rfks-daughter-in-law-announced-as-deputy-director-at-the-cia-GbzU6yWK0uSR.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/rfks-daughter-in-law-announced-as-deputy-director-at-the-cia-GbzU6yWK0uSR.jpg","False","","","False","86015066480657292995179985761837029206875063144983496342747442970364832047776","Yes","0.0065","False","96212222721125014791766792498362152505052951412674404476963772827405273262169","No","0.9935","False","","50","3.5","True","Politics,Trump,robert f. kennedy jr.,RFK,Trump Presidency,Cabinet"
"0x30f5e92c0cd8f6eb8044b65665cb3ff19783ad6c8730d47566e05601e23dcd0f","0x14d3251b0d115380db873eca3f63fdcfe6df5ad7e7c9121f72b18eac6eeb3e01","Will Trump announce Kevin Hassett as next Fed Chair?","Trump's Treasury Secretary pick Scott Bessent has floated the idea of Trump naming a successor to Jerome Powell to serve as a """"shadow chair"""", prior to the end of Powell's term, scheduled for May 2026 (see: https://www.nbcwashington.com/news/business/money-report/fed-chair-jerome-powell-can-serve-remainder-of-term-says-trumps-treasury-pick-bessent/3788991/). This market will resolve to """"Yes"""" if Donald Trump announces Kevin Hassett as his pick for Federal Reserve Chair by June 30, 2025, 11:59 PM ET. Otherwise this market will, resolve to """"No"""". The resolution source for this market will be official information form Donald Trump or one of his official representatives, however a consensus of credible reporting may also be used.","will-trump-announce-kevin-hassett-as-next-fed-chair","","True","False","False","True","2024-12-12T00:27:21Z","True","5.0","0.001","","","0","0","2025-06-30T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-announce-kevin-hassett-as-next-fed-chair-HhzKuuFu1_u2.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-announce-kevin-hassett-as-next-fed-chair-HhzKuuFu1_u2.jpg","True","0x14d3251b0d115380db873eca3f63fdcfe6df5ad7e7c9121f72b18eac6eeb3e00","0x21d1cfd3b85fc5a64bd694ebd05f5ed2c67663ffd850e5d49ef18be5bbc26dbb","False","27902973784072836547341613051346504888888344841297990026280098613671704399077","Yes","0.006","False","114755373725454352492416856156420748930454493445395982835031958946502742157594","No","0.994","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]","50","3.5","True","Business,Trump,MAGA,Fed Rates,Creators,Trump Presidency,Cabinet,Jim Bianco,Economic Policy"
"0x08b0d420868aa420fdef3c8767abf3189948a1d114e2972727ab19b71059c337","0x9dc485605a9b703a54ae942e0f29e51ada3a121c9b3036ae9bff85a4ec361a50","Will Bitcoin dip to $80,000 by March 31?","This market will immediately resolve to """"Yes"""" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between December 13, 2024, 13:00 and March 31, 2025, 23:59 in the ET timezone has a final """"Low"""" price of $80,000 or lower. Otherwise, this market will resolve to """"No."""" The resolution source for this market is Binance, specifically the BTCUSDT """"Low"""" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on """"1m"""" for one-minute candles selected on the top bar. Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.","will-bitcoin-dip-to-80000-by-march-31","","True","False","False","True","2024-12-13T17:19:07Z","True","5.0","0.01","","","0","0","2025-03-31T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/what-price-will-bitcoin-hit-by-march-30-CyOWq76rIY9f.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/what-price-will-bitcoin-hit-by-march-30-CyOWq76rIY9f.jpg","False","","","False","65771569466675034665916298226340665613561770155035731404912350885521161373422","Yes","0.225","False","83010703410156257986187327313560680425477458383591972686323469086192552753813","No","0.775","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]","50","3.5","True","Crypto,Bitcoin,Crypto Prices"
"0x352334b7e81d7ec7442d743e569547331edf2ed4284e584485103a681be3566c","0x5b4ed14d1b2a25aa31612f4089537b6de7f2f88d6872ad4b8efebc6a84af7706","Will Nicușor Dan win the most votes in the 1st round of the Romanian presidential election?","Romania has a two-round system for presidential elections, where a runoff between the top two candidates is held if no candidate secures an absolute majority in the first round. The first round of the Romanian presidential election, originally held on November 24, 2024, was annulled by the Constitutional Court. A new timeline for the elections has not yet been announced, but it is expected that the electoral process will restart in early 2025. This market will resolve to """"Yes"""" if Nicușor Dan receives the greatest number of votes in the first round of voting. Otherwise, this market will resolve to """"No"""". If the results of the first round of the Romanian presidential election are not known by July 31, 2025, 11:59 PM ET, this market will resolve to """"No."""" This market will resolve based on the official results of the election, as reported by a consensus of credible reporting. If there is ambiguity, this market resolves based on the election results from the Romanian Government, specifically the Permanent Electoral Authority (https://www.roaep.ro/prezentare/).","will-nicuor-dan-win-the-most-votes-in-the-1st-round-of-the-romanian-presidential-election","","True","False","False","True","2024-12-11T00:25:02Z","True","5.0","0.01","","","0","0","2025-07-31T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-person-a-win-the-most-votes-in-the-1st-round-of-the-romanian-presidential-election-DyCD4Eq2W4M-.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-person-a-win-the-most-votes-in-the-1st-round-of-the-romanian-presidential-election-DyCD4Eq2W4M-.jpg","True","0x5b4ed14d1b2a25aa31612f4089537b6de7f2f88d6872ad4b8efebc6a84af7700","0x9df751c0c73e915964236a927c9c74c74143111a36c8095be89125468dee48c1","False","105622861511451682002182631827418281914838252777014447405155120652589389877410","Yes","0.06","False","505356403045973268936796417758347172758726953942536515622809968751632135242","No","0.94","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]","100","3.5","True","Politics,Global Elections,Romania"
"0xb9b57eff8e0a14b212185554587d9bab1cc80a5c7a43300d4835d02a4005d22a","0xcae76022749edb92293fc7a536a06f1b208d0d2620306b2c0fdf4a4fe56b3229","Will the U.S. recognize Syrian government by March 31?","This market will resolve to """"Yes"""" if the United States formally recognizes any new government as the legitimate governing authority of the majority of the territory known as Syria, by March 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to """"No"""". Only formal recognition of a government as the country's legitimate authority/government will qualify. Statements/actions which acknowledge a new Syrian government, but do not formally recognize the authority of the government will not qualify. The primary resolution source for this market will be official information from the recognizing government, however a consensus of credible reporting will also be used.","will-the-us-recognize-syrian-government-by-march-31","","True","False","False","True","2024-12-11T21:55:03Z","True","5.0","0.01","","","0","0","2025-03-31T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-us-recognize-syrian-government-by-march-31-Blkjtdnbptpq.png","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-us-recognize-syrian-government-by-march-31-Blkjtdnbptpq.png","False","","","False","84516570183422609129178485687009092581442346886490739807910495426863616362274","Yes","0.21","False","1970259283223352728676568075215276147609441242389439184314019892695706307017","No","0.79","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 15}]","50","3.5","True","Politics,Syria,Middle East,Geopolitics,Turkey,Foreign Policy"
"0xc85fe2698d8434f9ebd0fa82d75fe2da36edfc81a354b85fef1582d889e5655f","0x32c6f8f0b5827732ceeb3cb1290c73a11b5f25655dda0b4ebb41c2ca39e6cd07","Will Bitcoin reach $130,000 by March 31?","This market will immediately resolve to """"Yes"""" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between December 12, 2024, 16:00 and March 31, 2025, 23:59 in the ET timezone has a final """"High"""" price of $130,000 or higher. Otherwise, this market will resolve to """"No."""" The resolution source for this market is Binance, specifically the BTCUSDT """"High"""" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on """"1m"""" for one-minute candles selected on the top bar. Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.","will-bitcoin-reach-130000-by-march-31","","True","False","False","True","2024-12-12T23:08:55Z","True","5.0","0.01","","","0","0","2025-03-31T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/what-price-will-bitcoin-hit-by-march-30-CyOWq76rIY9f.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/what-price-will-bitcoin-hit-by-march-30-CyOWq76rIY9f.jpg","False","","","False","95600504399648984416008075607799218966532421337441985272539409930065636403189","Yes","0.065","False","14938886256637581107933083816902013057807470416245118488165031526056665449231","No","0.935","False","","0","0.0","True","Crypto,Bitcoin,Crypto Prices"
"0x23e730eca8e579958f37504f006dd5e02d5d2dd26225f75cde5d2e52be954f46","0x14d3251b0d115380db873eca3f63fdcfe6df5ad7e7c9121f72b18eac6eeb3e05","No Trump announcement of next Fed Chair by June 30?","Trump's Treasury Secretary pick Scott Bessent has floated the idea of Trump naming a successor to Jerome Powell to serve as a """"shadow chair"""", prior to the end of Powell's term, scheduled for May 2026 (see: https://www.nbcwashington.com/news/business/money-report/fed-chair-jerome-powell-can-serve-remainder-of-term-says-trumps-treasury-pick-bessent/3788991/). This market will resolve to """"Yes"""" if Donald Trump does not announce his pick for Federal Reserve Chair by June 30, 2025, 11:59 PM ET. Otherwise this market will, resolve to """"No"""". The resolution source for this market will be official information form Donald Trump or one of his official representatives, however a consensus of credible reporting may also be used.","no-trump-announcement-of-next-fed-chair-by-june-30","","True","False","False","True","2024-12-12T00:29:35Z","True","5.0","0.001","","","0","0","2025-06-30T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/no-trump-announcement-of-next-fed-chair-by-june-30-BjFXVpmOrQJ7.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/no-trump-announcement-of-next-fed-chair-by-june-30-BjFXVpmOrQJ7.jpg","True","0x14d3251b0d115380db873eca3f63fdcfe6df5ad7e7c9121f72b18eac6eeb3e00","0xc3954d0862c83efd9de95cf0b4e42218b15cbbbccd546f05e8283225013c6132","False","38146280693847747644267823898002192271241757677055666771897783991018568168233","Yes","0.824","False","68287618853022587034552241860996836942591995295224769363891565296919866515406","No","0.176","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]","100","3.5","True","Business,Trump,MAGA,Fed Rates,Creators,Trump Presidency,Cabinet,Jim Bianco,Economic Policy"
"0x8d15db5012fbe5c94d25ca7d68c4967fcd3fd04f7b819a46f7ec961564155c56","0x5b4ed14d1b2a25aa31612f4089537b6de7f2f88d6872ad4b8efebc6a84af7704","Will Nicolae Ciucă win the most votes in the 1st round of the Romanian presidential election?","Romania has a two-round system for presidential elections, where a runoff between the top two candidates is held if no candidate secures an absolute majority in the first round. The first round of the Romanian presidential election, originally held on November 24, 2024, was annulled by the Constitutional Court. A new timeline for the elections has not yet been announced, but it is expected that the electoral process will restart in early 2025. This market will resolve to """"Yes"""" if Nicolae Ciucă receives the greatest number of votes in the first round of voting. Otherwise, this market will resolve to """"No"""". If the results of the first round of the Romanian presidential election are not known by July 31, 2025, 11:59 PM ET, this market will resolve to """"No."""" This market will resolve based on the official results of the election, as reported by a consensus of credible reporting. If there is ambiguity, this market resolves based on the election results from the Romanian Government, specifically the Permanent Electoral Authority (https://www.roaep.ro/prezentare/).","will-nicolae-ciuc-win-the-most-votes-in-the-1st-round-of-the-romanian-presidential-election","","True","False","False","True","2024-12-11T00:23:42Z","True","5.0","0.001","","","0","0","2025-07-31T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-nicolae-ciuc-win-the-most-votes-in-the-1st-round-of-the-romanian-presidential-election-JHO2DbKx9h0x.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-nicolae-ciuc-win-the-most-votes-in-the-1st-round-of-the-romanian-presidential-election-JHO2DbKx9h0x.jpg","True","0x5b4ed14d1b2a25aa31612f4089537b6de7f2f88d6872ad4b8efebc6a84af7700","0xdb9f88e8b0e41ed466ba1986fa6f14843c44f527d22c3d80cc21b651bf0a2e5f","False","27252677585116240435414163481250984013287158323070118785012249744206445189735","Yes","0.0085","False","36873962817372542064483093666378315394975838916014345580926718434735696431591","No","0.9915","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]","100","3.5","True","Politics,Global Elections,Romania"
"0x774ca4122d2df30f856cb2eb5e1f393bd0bea1922bcbf072f207d0ab914d759e","0xc1e5496b9bb9599340e76273ad164ada6d70515e17b542d2de80e601b4da0af0","Will Syria hold national elections before July?","This market will resolve to """"Yes"""" if Syria conducts elections for a new national government by June 30, 2025, 11:59 PM. Otherwise, this market will resolve to """"No"""". Qualifying elections must allow for voting by the populace across a majority of the territory within Syria’s borders. Elections which exclude specific regions or population groups will qualify. However, elections limited to a small group, such as tribal leaders or other restricted bodies without broad public participation, will not count. This market's resolution source will be a consensus of credible reporting.","will-syria-hold-national-elections-before-july","","True","False","False","True","2024-12-11T19:13:48Z","True","5.0","0.01","","","0","0","2025-06-30T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-syria-hold-national-elections-before-july-28Fw4HGmuCi6.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/will-syria-hold-national-elections-before-july-28Fw4HGmuCi6.jpg","False","","","False","69853780658991094625437905630527132655601603920359252809126194258648622328547","Yes","0.06","False","39132028156889682982402519179392231759076140238108354983793172391228723168659","No","0.94","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]","50","3.5","True","Politics,Syria,Middle East,Geopolitics"
"0x39bc347a1bb74a3f410ea850a46962572e3d932bf00f0f99b7a3d2b4141fa87a","0x3d64d230b4a2775b84d0162889c5b7cd15b05632f0b42ce0579b6b1914b2cd15","Will Bitcoin reach $200,000 by March 31?","This market will immediately resolve to """"Yes"""" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between December 12, 2024, 16:00 and March 31, 2025, 23:59 in the ET timezone has a final """"High"""" price of $200,000.00 or higher. Otherwise, this market will resolve to """"No."""" The resolution source for this market is Binance, specifically the BTCUSDT """"High"""" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on """"1m"""" for one-minute candles selected on the top bar. Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.","will-bitcoin-reach-200000-by-march-31","","True","False","False","True","2024-12-12T23:06:11Z","True","5.0","0.001","","","0","0","2025-03-31T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/what-price-will-bitcoin-hit-by-march-30-CyOWq76rIY9f.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/what-price-will-bitcoin-hit-by-march-30-CyOWq76rIY9f.jpg","False","","","False","36665780724924721135862021472225286854518004551848050268584060069434509875611","Yes","0.0125","False","73614240341784780333245809437241610911398820564755700230829177458812190438939","No","0.9875","False","","0","0.0","True","Crypto,Bitcoin,Crypto Prices"
"0xe361da754933b6deb00ea9eb8f5634a3bb08e3f8329d2d7fb5ecaae54b253738","0xa628883ef20d80c2d50138995399870112898831c899c5f5ac877d0b67f25701","Will it be confirmed that Luigi Mangione used psychedelics?","Due to Luigi Mangione's Goodreads account and x.com presence, it has been suggested that psychedelic use contributed to his mental instability. (https://edition.cnn.com/2024/12/09/us/luigi-mangione-what-we-know-monday/index.html) This market will resolve to """"Yes"""" if it is confirmed by April 30, 2025, 11:59 PM ET that Luigi Mangione, the suspect in the shooting of UnitedHealthcare CEO Brian Thompson, took psychedelics/hallucinogens one or more times. Otherwise, this market will resolve to """"No"""". The resolution source for this market will be official statements from Mangione, his legal representation, and information released by law enforcement, however a consensus of credible reporting may also be used. Credible reporting consists of outlets such as NYtimes, AP News, etc.","will-it-be-confirmed-that-luigi-mangione-used-psychedelics","","True","False","False","True","2024-12-11T16:11:08Z","True","5.0","0.001","","","0","0","2025-04-30T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/fact-check-did-luigi-mangione-use-psychedelics-P34yrvdba-2H.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/fact-check-did-luigi-mangione-use-psychedelics-P34yrvdba-2H.jpg","False","","","False","52044164537185313256894393498960451869203275216342987191797889548311883448665","Yes","0.257","False","14083278463482740203250969294759263150108206371724069334366677939737899708960","No","0.743","False","[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]","50","3.5","True","Pop Culture,UnitedHealthcare,Luigi Mangione"
"0xe0a5b98f6e96050b794603710e39a0e3f5c0e24b409f51370b75b46a45d2dbc3","0x8a9402bf20da2fcdb519810ac47023d39e838aa7726d9c7fbebe9e0c8fcedebb","Will Ethereum hit $5,000.00 by March 31?","This market will immediately resolve to """"Yes"""" if any Binance 1 minute candle for Ethereum (ETHUSDT) between December 12, 2024, 16:00 and March 31, 2025, 23:59 in the ET timezone has a final """"High"""" price of $5,000.00 or higher. Otherwise, this market will resolve to """"No."""" The resolution source for this market is Binance, specifically the ETHUSDT """"High"""" prices available at https://www.binance.com/en/trade/ETH_USDT, with the chart settings on """"1m"""" for one-minute candles selected on the top bar. Please note that the outcome of this market depends solely on the price data from the Binance ETHUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.","will-ethereum-hit-5000pt00-by-march-31","","True","False","False","True","2024-12-12T23:04:29Z","True","5.0","0.001","","","0","0","2025-03-31T00:00:00Z","","0","","https://polymarket-upload.s3.us-east-2.amazonaws.com/what-price-will-ethereum-hit-by-march-31-N58tZXRK9CIX.jpg","https://polymarket-upload.s3.us-east-2.amazonaws.com/what-price-will-ethereum-hit-by-march-31-N58tZXRK9CIX.jpg","False","","","False","19132077152294710079876824487679725658489209861892422335113898186089131197703","Yes","0.033","False","30168759419572710926523063039456788085726718957971076831770896186851434527291","No","0.967","False","","0","0.0","True","Crypto,Ethereum,Crypto Prices"
